"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez_id","entrez","go","path"
"ENSG00000198947",825.37998438201,0.0247102308309547,0.109008995614979,0.226680657789303,0.820672068482744,0.854196853270151,"DMD","1756","dystrophin","GO:0002027","05410"
"ENSG00000167333",213.754952735462,-0.0395390422802036,0.174459259365683,-0.226637682768823,0.820705488013604,0.854196853270151,"TRIM68","55128","tripartite motif containing 68","GO:0004842",NA
"ENSG00000128683",110.99604243268,0.0756186765996588,0.334358588495276,0.226160413405164,0.821076658470282,0.854391135655379,"GAD1","2571","glutamate decarboxylase 1","GO:0004351","00250"
"ENSG00000168826",130.155310676632,0.0480621166022311,0.212539438126249,0.226132698128627,0.821098213760575,0.854391135655379,"ZBTB49","166793","zinc finger and BTB domain containing 49","GO:0000122",NA
"ENSG00000213316",26.4044301005301,0.118878211793252,0.525834328175602,0.226075410872667,0.821142768802205,0.854391135655379,"LTC4S","4056","leukotriene C4 synthase","GO:0004364","00590"
"ENSG00000213839",84.0160005335667,0.055419321145009,0.245090874312294,0.226117440318867,0.821110080433319,0.854391135655379,NA,NA,NA,NA,NA
"ENSG00000255837",41.3054859656399,0.0917082871293063,0.40561666249375,0.226095956131288,0.821126789704584,0.854391135655379,"TAS2R20","259295","taste 2 receptor member 20","GO:0001580","04742"
"ENSG00000100417",187.909907576358,-0.0395990605852177,0.175067851987187,-0.226192645512758,0.821051590427925,0.854391135655379,"PMM1","5372","phosphomannomutase 1","GO:0004615","00051"
"ENSG00000270953",12.4713858500788,-0.147890138442193,0.654970065072246,-0.225796790309616,0.821359473578781,0.854573145068869,NA,NA,NA,NA,NA
"ENSG00000276345",109.018237781279,-0.0632986657969413,0.280432064191814,-0.225718360628139,0.821420476872106,0.854593146555055,NA,NA,NA,NA,NA
"ENSG00000231393",11.3386098432511,-0.161414414576467,0.717023855988156,-0.225117216433498,0.821888087928198,0.855036152912791,NA,NA,NA,NA,NA
"ENSG00000255421",9.11997751531002,0.164446911013423,0.730876137335376,0.224999699145963,0.821979508309412,0.855087771065912,NA,NA,NA,NA,NA
"ENSG00000070388",24.3068641489018,0.110477362428547,0.491832981604002,0.22462373724562,0.822271997086447,0.855348540500574,"FGF22","27006","fibroblast growth factor 22","GO:0005104","04010"
"ENSG00000144747",868.381917331284,-0.0251001880343637,0.111971692064579,-0.224165479431063,0.82262854338764,0.855675914314476,"TMF1","7110","TATA element modulatory factor 1","GO:0000139",NA
"ENSG00000123066",2991.94163872552,-0.0181685506785238,0.0811111394202851,-0.223995752104797,0.822760608591758,0.855769767555396,"MED13L","23389","mediator complex subunit 13L","GO:0003712",NA
"ENSG00000143183",1096.53005340296,0.0246150987430278,0.110059574166619,0.223652498471083,0.823027710336952,0.855967790950313,"TMCO1","54499","transmembrane and coiled-coil domains 1","GO:0000139",NA
"ENSG00000204946",458.45672189194,0.0277701841094746,0.124171638889705,0.223643533723038,0.823034686502603,0.855967790950313,"ZNF783","100289678","zinc finger protein 783","GO:0003677",NA
"ENSG00000163517",203.762772429945,-0.0398880070317184,0.178447784752633,-0.223527611099302,0.823124896145268,0.856018086870276,"HDAC11","79885","histone deacetylase 11","GO:0000118",NA
"ENSG00000072163",40.8145125016947,-0.0800362931374432,0.358798792941263,-0.223067342231961,0.823483095099594,0.856303528557888,"LIMS2","55679","LIM zinc finger domain containing 2","GO:0005515",NA
"ENSG00000164366",543.337084187033,-0.026226769563532,0.117547425339439,-0.223116495217123,0.823444840598629,0.856303528557888,"CCDC127","133957","coiled-coil domain containing 127","GO:0005739",NA
"ENSG00000260932",11.0699494040933,-0.152168553732852,0.682777730188038,-0.222866896509564,0.823639101178911,0.856422215057677,NA,NA,NA,NA,NA
"ENSG00000122085",725.563947761714,0.0272716674593812,0.122419000392333,0.222773159166306,0.823712058958723,0.856454540029516,"MTERF4","130916","mitochondrial transcription termination factor 4","GO:0003676",NA
"ENSG00000261079",9.10122536207027,0.194277685550148,0.87234875420882,0.22270644007092,0.823763988786302,0.856464999015137,NA,NA,NA,NA,NA
"ENSG00000163577",104.989349495551,0.0601281759252497,0.270174730541419,0.222552922713221,0.823883479696001,0.856545696426008,"EIF5A2","56648","eukaryotic translation initiation factor 5A2","GO:0003723",NA
"ENSG00000302812",9.46208600514288,-0.1626551161075,0.732662547791742,-0.222005501165231,0.824309600878398,0.856901605222729,NA,NA,NA,NA,NA
"ENSG00000182541",1443.02005398391,-0.0253363295187852,0.114114014321022,-0.222026450208909,0.824293292873291,0.856901605222729,"LIMK2","3985","LIM domain kinase 2","GO:0000166","04360"
"ENSG00000163319",66.7715077066936,-0.061021035139782,0.275287518186528,-0.22166292006903,0.824576297520645,0.857109547959663,"MRPS18C","51023","mitochondrial ribosomal protein S18C","GO:0003735",NA
"ENSG00000134987",984.672361295358,0.0245061588046896,0.110566951161338,0.221640902161899,0.824593438978157,0.857109547959663,"WDR36","134430","WD repeat domain 36","GO:0003723","03008"
"ENSG00000307307",22.5433755004189,0.111918492747551,0.505077342723998,0.221586840827088,0.824635527351085,0.857109741461709,NA,NA,NA,NA,NA
"ENSG00000226312",7.4919825953864,0.189744592939486,0.858374053948574,0.221051174679208,0.825052586765795,0.857462060344725,"CFLAR-AS1","65072","CFLAR antisense RNA 1",NA,NA
"ENSG00000069974",265.698414129665,-0.0386251321630765,0.174739729657368,-0.221043790320686,0.825058336431429,0.857462060344725,"RAB27A","5873","RAB27A, member RAS oncogene family","GO:0000166",NA
"ENSG00000118729",20.6322492196304,0.156172080862169,0.711859243403458,0.219386181059471,0.826349233758132,0.858760025225961,"CASQ2","845","calsequestrin 2","GO:0002027",NA
"ENSG00000159069",1049.23568803861,0.0212053274655322,0.0970653131960812,0.218464524218815,0.827067196318061,0.859462482253908,"FBXW5","54461","F-box and WD repeat domain containing 5","GO:0005515",NA
"ENSG00000280067",28.2324045014185,0.0936704133161267,0.429403680582364,0.218140685680871,0.827319498040212,0.859680992248542,NA,NA,NA,NA,NA
"ENSG00000198060",937.887052731324,-0.0226993608398093,0.10413016524808,-0.21799025081474,0.827436707498918,0.859759110631432,"MARCHF5","54708","membrane associated ring-CH-type finger 5","GO:0000209",NA
"ENSG00000073578",42.7284359442158,0.0739288470777861,0.341165578804738,0.216694917865962,0.828446108863373,0.860754730715875,"SDHA","6389","succinate dehydrogenase complex flavoprotein subunit A","GO:0005515","00020"
"ENSG00000226471",18.833306492056,-0.121269865149289,0.559743304305337,-0.216652640981191,0.828479058339484,0.860754730715875,NA,NA,NA,NA,NA
"ENSG00000307365",14.0039491400066,0.138183882088859,0.639291784103032,0.216151506284004,0.828869652328904,0.861116803209291,NA,NA,NA,NA,NA
"ENSG00000189298",256.676882992981,0.0365982316370041,0.169504467567677,0.215913079827184,0.829055501339843,0.861266139152183,"ZKSCAN3","80317","zinc finger with KRAB and SCAN domains 3","GO:0000122",NA
"ENSG00000179632",768.601247666496,0.0259864339197076,0.120857306880776,0.215017482934175,0.82975368792938,0.86194767592278,"MAF1","84232","MAF1 negative regulator of RNA polymerase III","GO:0000994",NA
"ENSG00000226332",24.7177301007612,0.102297045363564,0.47598164498778,0.214918046611209,0.829831214486185,0.861984434913413,NA,NA,NA,NA,NA
"ENSG00000299689",9.40769939569704,0.158556479963076,0.73793924775585,0.21486386642974,0.829873457321948,0.861984541183184,NA,NA,NA,NA,NA
"ENSG00000277399",11.0039307498673,0.139586962936168,0.650277035592654,0.214657684795758,0.830034216112937,0.862107742997366,"GPR179","440435","G protein-coupled receptor 179","GO:0004930",NA
"ENSG00000196505",317.361568044115,0.0320489507444239,0.149765068200197,0.213994832904444,0.830551086598075,0.862600785801656,"GDAP2","54834","ganglioside induced differentiation associated protein 2","GO:0005515",NA
"ENSG00000153246",119.3884718677,-0.0484563277511483,0.227450121383373,-0.213041555908752,0.831294549686906,0.863329103058776,"PLA2R1","22925","phospholipase A2 receptor 1","GO:0001819","04145"
"ENSG00000289554",51.5621265547207,-0.0746614541140833,0.350735391436556,-0.212871172790068,0.831427447828266,0.86337945199143,NA,NA,NA,NA,NA
"ENSG00000140365",729.911732586432,0.022831871010389,0.10723985822623,0.212904710879266,0.831401287873608,0.86337945199143,"COMMD4","54939","COMM domain containing 4","GO:0005515",NA
"ENSG00000115661",350.970074394741,-0.0324613837780163,0.152535139793273,-0.212812495678113,0.831473216853585,0.863383148928376,"STK16","8576","serine/threonine kinase 16","GO:0000166",NA
"ENSG00000102893",1740.60926541608,0.0181114256207109,0.085138001671904,0.212730217588461,0.831537395957199,0.863405961132209,"PHKB","5257","phosphorylase kinase regulatory subunit beta","GO:0005515","04020"
"ENSG00000291131",42.9886924520218,-0.0732925182648924,0.34554745898264,-0.212105504930292,0.832024725101134,0.863868115930343,NA,NA,NA,NA,NA
"ENSG00000165195",423.28991725682,-0.0258383247680966,0.121968725308805,-0.21184385343602,0.832228854776628,0.863992545773189,"PIGA","5277","phosphatidylinositol glycan anchor biosynthesis class A","GO:0000506","00563"
"ENSG00000111186",206.549149260133,-0.0412307528133935,0.194628259297179,-0.211843608745624,0.832229045679254,0.863992545773189,"WNT5B","81029","Wnt family member 5B","GO:0002062","04310"
"ENSG00000105877",161.966266929512,0.0525052129008666,0.247993586718136,0.211720043230565,0.832325450323527,0.86404877620624,"DNAH11","8701","dynein axonemal heavy chain 11","GO:0000166",NA
"ENSG00000118454",687.670510004777,0.0302193221911597,0.143069348624272,0.211221498397406,0.832714435880954,0.864408717886065,"ANKRD13C","81573","ankyrin repeat domain 13C","GO:0005102",NA
"ENSG00000245598",42.4052791173391,0.0711467428792651,0.337539714329612,0.210780361121564,0.833058663820715,0.864722164236919,"DACT3-AS1","100506068","DACT3 antisense RNA 1",NA,NA
"ENSG00000241127",244.754433952146,-0.035897187116821,0.170394922237279,-0.210670521430405,0.833144378833687,0.864767253719138,"YAE1","57002","YAE1 maturation factor of ABCE1","GO:0005515",NA
"ENSG00000162616",377.292855424479,-0.0276252999867855,0.131498246063558,-0.210081128940938,0.8336043537541,0.865156885485825,"DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4","GO:0000122",NA
"ENSG00000180155",66.8086185285839,-0.0664306152458736,0.316141513308391,-0.210129364380791,0.833566707609142,0.865156885485825,"LYNX1","66004","Ly6/neurotoxin 1","GO:0005515",NA
"ENSG00000249460",9.53094641201096,-0.189771156439832,0.903906712039377,-0.209945510872105,0.833710201157566,0.865222839405277,NA,NA,NA,NA,NA
"ENSG00000163219",56.8044295966866,-0.0642971218941908,0.306643636798429,-0.209680274358526,0.833917222077701,0.865393778986321,"ARHGAP25","9938","Rho GTPase activating protein 25","GO:0001891",NA
"ENSG00000273382",18.9490932942679,-0.110070868843758,0.525257913417024,-0.209555850625268,0.834014340562378,0.865406753726142,NA,NA,NA,NA,NA
"ENSG00000154920",236.901029470224,-0.0417498289262935,0.199203212173023,-0.209584114989223,0.833992278695326,0.865406753726142,"EME1","146956","essential meiotic structure-specific endonuclease 1","GO:0000228","03440"
"ENSG00000103061",139.630477868305,0.0430148535076746,0.205715311751469,0.209098939410218,0.834371002633541,0.865732923753123,"SLC7A6OS","84138","solute carrier family 7 member 6 opposite strand","GO:0002244",NA
"ENSG00000090339",51.2185709263075,0.0739586677333929,0.354132620299169,0.208844550018897,0.834569592193003,0.865895054948409,"ICAM1","3383","intercellular adhesion molecule 1","GO:0001618","04514"
"ENSG00000115085",34.670875979705,0.0930161318823062,0.445576849010199,0.208754409231385,0.834639963301584,0.865924145330386,"ZAP70","7535","zeta chain of T cell receptor associated protein kinase 70","GO:0000166","04650"
"ENSG00000224546",9.05298995467227,0.1491770542658,0.716009977592765,0.208344937828012,0.834959646092361,0.866211876087602,"EIF4BP3","100128771","eukaryotic translation initiation factor 4B pseudogene 3",NA,NA
"ENSG00000272217",15.477382555634,0.112835366009282,0.542246417410658,0.20808872569061,0.835159690080544,0.866339022687628,"LOC105375022","105375022","uncharacterized LOC105375022",NA,NA
"ENSG00000139547",31.6009381839324,-0.0924258068083451,0.444185118893512,-0.208079476049496,0.835166912167066,0.866339022687628,"RDH16","8608","retinol dehydrogenase 16","GO:0004745","00830"
"ENSG00000180104",1054.61975289191,0.0203049470966152,0.0980876582611224,0.207008174693708,0.83600347429645,0.867162832998675,"EXOC3","11336","exocyst complex component 3","GO:0000145","04530"
"ENSG00000173171",21.1234176832723,0.103105940591344,0.499811478823666,0.206289661121848,0.836564654085419,0.867700927910209,"MTX1","4580","metaxin 1","GO:0001401",NA
"ENSG00000258655",9.05608255633667,0.158419182946246,0.770073639435639,0.205719524515015,0.837010006397505,0.868118835861523,NA,NA,NA,NA,NA
"ENSG00000291237",1496.07412171933,0.0263830773394824,0.12880209172947,0.204834230447873,0.837701641969567,0.868748344258362,"SOD2","6648","superoxide dismutase 2","GO:0000302","04146"
"ENSG00000122966",1541.11390802494,0.0205791717814041,0.100467606294426,0.204833901597054,0.837701898907452,0.868748344258362,"CIT","11113","citron rho-interacting serine/threonine kinase","GO:0000166",NA
"ENSG00000274698",16.5779149835551,-0.115707991437094,0.565240290127205,-0.204705845386667,0.8378019531643,0.868808058401813,NA,NA,NA,NA,NA
"ENSG00000269918",132.619832610652,0.0451281128750085,0.220912685581826,0.204280314442573,0.83813445241272,0.869108801789628,NA,NA,NA,NA,NA
"ENSG00000288988",22.3614033902947,0.101695140914435,0.498417462310792,0.204036071374688,0.838325310904057,0.869262646856718,NA,NA,NA,NA,NA
"ENSG00000285793",17.8190614702668,-0.112953534054317,0.554554075321208,-0.20368353435847,0.838600810141328,0.869448870224015,"ANAPC1P2","285074","ANAPC1 pseudogene 2",NA,NA
"ENSG00000204962",20.9519504256629,0.121514704179836,0.596483563843275,0.203718445143551,0.838573527315593,0.869448870224015,"PCDHA8","56140","protocadherin alpha 8","GO:0005509",NA
"ENSG00000171100",231.176331142416,-0.0345311350864133,0.169566942851384,-0.203643083408527,0.838632422856016,0.869448870224015,"MTM1","4534","myotubularin 1","GO:0000045",NA
"ENSG00000236519",35.7146490792019,0.0860060446781011,0.42256512107145,0.203533231659124,0.83871827411928,0.86949380655364,NA,NA,NA,NA,NA
"ENSG00000147912",166.456813667488,-0.0440631371323227,0.216598899268299,-0.203431953168618,0.838797426915859,0.869505115154603,"FBXO10","26267","F-box protein 10","GO:0000151",NA
"ENSG00000130433",146.294826583939,-0.0417371380298108,0.205186750041602,-0.203410493227991,0.838814198843597,0.869505115154603,"CACNG6","59285","calcium voltage-gated channel auxiliary subunit gamma 6","GO:0005245","04010"
"ENSG00000126705",1447.5273053238,0.0211979292491569,0.104347895126607,0.203146687563148,0.839020381048149,0.869674769146645,"AHDC1","27245","AT-hook DNA binding motif containing 1","GO:0001707",NA
"ENSG00000183955",797.842787793497,-0.0209150842634599,0.103613829696988,-0.2018561067053,0.840029217427791,0.870676343678006,"KMT5A","387893","lysine methyltransferase 5A","GO:0000122","00310"
"ENSG00000147065",3489.36759355838,-0.0176483868374167,0.0875823641809825,-0.201506170819363,0.840302804779696,0.870915781909641,"MSN","4478","moesin","GO:0001771","04670"
"ENSG00000185361",241.106791017904,-0.0344012041909917,0.170860066155357,-0.20134139571099,0.840431636162676,0.871005173922458,"TNFAIP8L1","126282","TNF alpha induced protein 8 like 1","GO:0005515",NA
"ENSG00000079263",7.9732965602336,-0.178192864886136,0.885295968278903,-0.201280556187959,0.840479205349706,0.871010342761589,"SP140","11262","SP140 nuclear body protein","GO:0000981",NA
"ENSG00000288759",22.565006364942,-0.103408175522451,0.514247604253536,-0.201086353474713,0.840631052402367,0.871123571451969,NA,NA,NA,NA,NA
"ENSG00000115839",1437.41606251706,-0.0185275470091827,0.092206887333965,-0.20093452392637,0.840749772018655,0.871158329701716,"RAB3GAP1","22930","RAB3 GTPase activating protein catalytic subunit 1","GO:0005085",NA
"ENSG00000291051",19.8005824622356,0.103836823553975,0.5166364841579,0.200986238366858,0.840709334696853,0.871158329701716,NA,NA,NA,NA,NA
"ENSG00000272669",16.9885898063268,0.109562810216673,0.546905162482057,0.200332375213714,0.841220643968379,0.87160208045655,NA,NA,NA,NA,NA
"ENSG00000164758",175.742915314299,0.0355192517147026,0.177417286000621,0.20020175325294,0.841322796035155,0.871663769077602,"MED30","90390","mediator complex subunit 30","GO:0000151",NA
"ENSG00000141873",144.094110799954,-0.0403607608436278,0.202100785281925,-0.1997061059774,0.84171043809446,0.872021222205337,"SLC39A3","29985","solute carrier family 39 member 3","GO:0000902",NA
"ENSG00000170166",34.5049969123955,-0.0924193872929354,0.462978642454271,-0.199619115912164,0.841778476340402,0.872047542848464,"HOXD4","3233","homeobox D4","GO:0000785",NA
"ENSG00000169908",19.8730363017341,0.120303992213442,0.60342482071948,0.199368650547056,0.841974381446228,0.872206318873828,"TM4SF1","4071","transmembrane 4 L six family member 1","GO:0001825",NA
"ENSG00000163521",193.533887045998,-0.0407133196420086,0.204587014290223,-0.199002462513352,0.842260818313638,0.87245885646455,"GLB1L","79411","galactosidase beta 1 like","GO:0004553",NA
"ENSG00000153391",144.874591801565,-0.0379968829881116,0.191022676278123,-0.198912944412889,0.842330843669832,0.872487209199231,"INO80C","125476","INO80 complex subunit C","GO:0000723",NA
"ENSG00000136895",334.930063409895,0.0261370639092951,0.13177404446841,0.198347588212342,0.842773121216726,0.872901118764906,"GARNL3","84253","GTPase activating Rap/RanGAP domain like 3","GO:0005096",NA
"ENSG00000291057",32.473014008724,0.0858619637162328,0.433394832983241,0.198114876278539,0.842955185929312,0.873045484971345,"ABCC6P1","653190","ATP binding cassette subfamily C member 6 pseudogene 1",NA,NA
"ENSG00000303240",51.1880303751218,-0.0688890211871241,0.347839511909341,-0.19804829189468,0.843007280491131,0.873055233782902,NA,NA,NA,NA,NA
"ENSG00000104643",596.460826513593,0.0262196147327422,0.132873184218488,0.197328113170136,0.843570780710975,0.873594588874189,"MTMR9","66036","myotubularin related protein 9","GO:0005515",NA
"ENSG00000115421",623.083700645935,-0.022862557135209,0.116140755154768,-0.196852148108926,0.843943241150366,0.873936060230382,"PAPOLG","64895","poly(A) polymerase gamma","GO:0000166","03015"
"ENSG00000222383",9.16576284667536,0.167157922690416,0.84962935145525,0.196742170458338,0.844029307736548,0.873980940050171,"RNA5SP203","100873464","RNA, 5S ribosomal pseudogene 203",NA,NA
"ENSG00000179627",138.748142456553,-0.0424199108978749,0.216134001428496,-0.196266717025127,0.844401410694633,0.874321987130282,"ZBTB42","100128927","zinc finger and BTB domain containing 42","GO:0000122",NA
"ENSG00000263786",33.2380164367426,0.0746702329031642,0.380816619875416,0.196079238683418,0.844548145961155,0.874429658110722,NA,NA,NA,NA,NA
"ENSG00000068137",497.347564617381,-0.0234710515100095,0.12004806381273,-0.195513786433269,0.844990745927281,0.874843635569294,"PLEKHH3","79990","pleckstrin homology, MyTH4 and FERM domain containing H3","GO:0005615",NA
"ENSG00000289393",27.6538934988498,0.0842374412067565,0.431559909045098,0.195192925573524,0.845241917119359,0.875018020363656,NA,NA,NA,NA,NA
"ENSG00000298591",8.23564077715318,0.151878889000849,0.77811063046657,0.195189325340253,0.845244735485968,0.875018020363656,NA,NA,NA,NA,NA
"ENSG00000131725",386.228717985643,-0.0299008160589365,0.153590527388849,-0.194678777182891,0.845644427370498,0.87538748794856,"WDR44","54521","WD repeat domain 44","GO:0005515",NA
"ENSG00000277149",38.0796335211469,0.0685710407057023,0.35276326657169,0.194382599333843,0.845876313786312,0.875583219396742,"TYW1B","441250","tRNA-yW synthesizing protein 1 homolog B","GO:0000166",NA
"ENSG00000122644",543.826610277491,-0.0416896762516973,0.214636541699736,-0.194233823940468,0.845992799489672,0.875659483532094,"ARL4A","10124","ARF like GTPase 4A","GO:0000166",NA
"ENSG00000307771",9.13711141272053,0.151252102830592,0.780586331801428,0.1937672960293,0.846358095634207,0.875963740480289,NA,NA,NA,NA,NA
"ENSG00000204519",570.291037112988,-0.0246016996056395,0.126977147732334,-0.193749033152796,0.846372396326201,0.875963740480289,"ZNF551","90233","zinc finger protein 551","GO:0000978",NA
"ENSG00000237015",22.0377698853281,0.0979688779558395,0.507243725592888,0.193139654593715,0.846849597408219,0.876413281810529,NA,NA,NA,NA,NA
"ENSG00000158270",1418.5623376061,-0.0305645525300934,0.158425894774648,-0.192926494583287,0.847016535138103,0.876541699193054,"COLEC12","81035","collectin subfamily member 12","GO:0002682","04145"
"ENSG00000179950",1759.65123705452,0.0178628959352198,0.0929530296835234,0.192171207286492,0.847608098794899,0.877109508820238,"PUF60","22827","poly(U) binding splicing factor 60","GO:0000380","03040"
"ENSG00000164169",435.821419462106,-0.0235510347862193,0.122705210875656,-0.191931822765741,0.847795609865216,0.877259166318949,"PRMT9","90826","protein arginine methyltransferase 9","GO:0005515",NA
"ENSG00000074966",50.257027630583,0.0605750306815784,0.315759888374874,0.191838903267102,0.847868396486373,0.87729010319838,"TXK","7294","TXK tyrosine kinase","GO:0000166","04670"
"ENSG00000163463",131.470791546818,-0.0427145187980279,0.222762990492097,-0.191748722279536,0.847939039190624,0.877318818747811,"KRTCAP2","200185","keratinocyte associated protein 2","GO:0005783",NA
"ENSG00000166401",64.8650299047432,0.0527038118046921,0.275595766993381,0.191235926370226,0.848340757817366,0.877690061259128,"SERPINB8","5271","serpin family B member 8","GO:0004867",NA
"ENSG00000307669",8.81598215332973,-0.142122936302889,0.744331761738533,-0.190940308621162,0.84857235939116,0.877885272675814,NA,NA,NA,NA,NA
"ENSG00000072195",930.575605636047,0.0230652268737431,0.120949946869387,0.190700595335118,0.848760172241539,0.878035165286031,"SPEG","10290","striated muscle enriched protein kinase","GO:0000166",NA
"ENSG00000288911",9.04008178609477,0.140949873820894,0.740592490906831,0.190320419868565,0.849058053341966,0.878298901644074,NA,NA,NA,NA,NA
"ENSG00000268061",9.53092820913108,0.153117991961361,0.806243866429406,0.189915233264931,0.849375555291151,0.878582906876384,NA,NA,NA,NA,NA
"ENSG00000275665",11.0850329063239,-0.121809829922851,0.641872684681358,-0.189772571461459,0.849487350098241,0.878654113382864,"LOC105371762","105371762","uncharacterized LOC105371762",NA,NA
"ENSG00000226491",18.8312535512785,0.104532520868394,0.551106391956106,0.189677569329879,0.849561798789103,0.878686686263392,"FTOP1","100874223","FTO pseudogene 1",NA,NA
"ENSG00000291099",26.8294550005941,0.0834506944150237,0.441196229456383,0.189146436083207,0.849978047568018,0.879039302008783,NA,NA,NA,NA,NA
"ENSG00000175470",713.391264322419,0.0208047077081409,0.110000483141915,0.189132875728374,0.849988675357209,0.879039302008783,"PPP2R2D","55844","protein phosphatase 2 regulatory subunit Bdelta","GO:0000159","03015"
"ENSG00000273702",31.5776672232254,-0.0768872566606355,0.40675479590018,-0.189026060505268,0.850072391646946,0.879081434334595,NA,NA,NA,NA,NA
"ENSG00000279483",20.2960209452806,-0.106880034056526,0.566004279114081,-0.188832554806504,0.850224055786402,0.879193825444157,NA,NA,NA,NA,NA
"ENSG00000137171",597.384669065839,-0.0228927715723063,0.121629456639535,-0.188217329952825,0.85070628792908,0.879648019390827,"KLC4","89953","kinesin light chain 4","GO:0005515",NA
"ENSG00000267662",54.0952215794472,-0.0661548631091678,0.351997935583659,-0.187941054254975,0.850922859489389,0.879827482730397,NA,NA,NA,NA,NA
"ENSG00000272842",18.9110201563867,0.101373226028187,0.540185119496873,0.187663862571049,0.851140160389428,0.88000768200393,NA,NA,NA,NA,NA
"ENSG00000279837",16.4103594190546,-0.11146654782454,0.594587133467031,-0.187468819203301,0.851293068936672,0.880121290123813,NA,NA,NA,NA,NA
"ENSG00000010072",278.899403806641,-0.030837391039458,0.164607800991865,-0.18733857601914,0.851395179065385,0.880182370756214,"SPRTN","83932","SprT-like N-terminal domain","GO:0000785",NA
"ENSG00000302941",13.8996602426618,0.13998175492152,0.748065278990777,0.187125052923685,0.851562585696824,0.880310946097364,NA,NA,NA,NA,NA
"ENSG00000157306",18.7302513441722,-0.0976228817094081,0.523722143703369,-0.186402050940776,0.852129484198853,0.880852466105091,NA,NA,NA,NA,NA
"ENSG00000233854",27.0624911103387,-0.0844858553863666,0.454078836437698,-0.186059883453649,0.85239780089951,0.881040779049999,NA,NA,NA,NA,NA
"ENSG00000161618",392.415648266789,-0.0283580142887397,0.152387816313828,-0.186091086378842,0.85237333186426,0.881040779049999,"ALDH16A1","126133","aldehyde dehydrogenase 16 family member A1","GO:0004029",NA
"ENSG00000104356",395.106235218859,0.0248103088512623,0.134339445578905,0.1846837222258,0.853477114325777,0.882067217741197,"POP1","10940","POP1 ribonuclease P/MRP subunit","GO:0000172","03008"
"ENSG00000130921",428.773436023613,-0.0241498242697413,0.130759941496189,-0.184688246212202,0.853473565744996,0.882067217741197,"MTRFR","91574","mitochondrial translation release factor in rescue","GO:0000049",NA
"ENSG00000115694",2272.19137397434,0.014476818714691,0.0784946818851608,0.18443056735832,0.853675691815584,0.882227872282513,"STK25","10494","serine/threonine kinase 25","GO:0000166",NA
"ENSG00000225822",10.1128311722639,0.128887394211536,0.70025809025921,0.184056986994361,0.853968749335366,0.882486145683284,"UBXN7-AS1","100874034","UBXN7 antisense RNA 1",NA,NA
"ENSG00000198586",1282.44396661743,-0.0176982337684356,0.0961928571175175,-0.183986985091979,0.854023665020974,0.882498311088862,"TLK1","9874","tousled like kinase 1","GO:0000166",NA
"ENSG00000165879",102.017182560395,-0.0498996764302677,0.271462461049129,-0.183817962297324,0.854156264370437,0.882590744983698,"FRAT1","10023","FRAT regulator of Wnt signaling pathway 1","GO:0005515","04310"
"ENSG00000145526",12.7140477946746,0.11347107221549,0.618291664441057,0.183523535479117,0.854387253730477,0.88274024017865,"CDH18","1016","cadherin 18","GO:0000902",NA
"ENSG00000182103",14.665019522317,-0.111502460892881,0.607516386299614,-0.183538194865891,0.854375752572501,0.88274024017865,"FAM181B","220382","family with sequence similarity 181 member B",NA,NA
"ENSG00000124380",226.55510139242,-0.0314700349574054,0.171765055877796,-0.183215583615534,0.854628867372439,0.882883752387691,"SNRNP27","11017","small nuclear ribonucleoprotein U4/U6.U5 subunit 27","GO:0000398","03040"
"ENSG00000164463",399.102085331639,0.0270751794152914,0.147765261765878,0.183231018520373,0.854616757091564,0.882883752387691,"CREBRF","153222","CREB3 regulatory factor","GO:0000122",NA
"ENSG00000067064",1189.12026350938,0.0246088835405774,0.134341564432589,0.183181457239362,0.854655643169331,0.882883752387691,"IDI1","3422","isopentenyl-diphosphate delta isomerase 1","GO:0000287","00900"
"ENSG00000214432",12.838305086796,-0.114180486779458,0.624740970754023,-0.182764525018504,0.85498278465372,0.883177096257542,"VPS33B-DT","101926911","VPS33B divergent transcript",NA,NA
"ENSG00000114030",921.251569783417,0.0178313706429428,0.0978973238678858,0.182143596356184,0.85547003599422,0.883635791862939,"KPNA1","3836","karyopherin subunit alpha 1","GO:0000018",NA
"ENSG00000257135",10.3828598212677,-0.135053361303172,0.742733139989853,-0.181832954572374,0.855713821607518,0.883842972176418,NA,NA,NA,NA,NA
"ENSG00000232807",40.9066394980911,-0.063245562242415,0.348072289794608,-0.181702376479711,0.855816300860028,0.883859559431075,NA,NA,NA,NA,NA
"ENSG00000165525",865.033171628343,0.0215763690746745,0.118727009893567,0.18173092284575,0.855793897122007,0.883859559431075,"NEMF","9147","nuclear export mediator factor","GO:0000049",NA
"ENSG00000238035",52.383034031696,-0.0575250221557366,0.316697813911731,-0.181640098632856,0.855865178117322,0.883865412146706,NA,NA,NA,NA,NA
"ENSG00000300119",12.6957444529762,0.11572795710819,0.637713742217372,0.181473205682845,0.855996162726124,0.883956053542148,NA,NA,NA,NA,NA
"ENSG00000237505",17.4493484307564,0.102663439503397,0.566483550491297,0.18122933916503,0.856187566562087,0.884064445937783,"PKN2-AS1","101927891","PKN2 antisense RNA 1",NA,NA
